transaction_id,transaction_date,employee_id,vendor_id,expense_type,amount,payment_method,approval_status
2642,2025-03-15,104,13,IT Supplies,241052.0,CASH,Pending
2643,2022-04-27,100,12,Meals,-1200.0,Card,approved
2644,2025-07-08,105,11,Meals,239233.0,Card,Approved
2645,31/02/2024,102,888,travel expense,0.0,UPI,
2646,2029-11-15,105,13,Meals,,card,
2647,2029-11-15,104,14,travel expense,-1200.0,Card,
2648,05/07/2021,100,888,meal,186678.0,Bank Transfer,Rejected
2649,2023-05-05,101,11,Travel,144020.0,Bank Transfer,Approved
2650,18/02/2024,103,13,Travel,39312.0,Bank Transfer,Rejected
2651,11/12/2024,105,10,Travel,148816.0,UPI,approved
2652,31/02/2024,103,888,Travel,0.0,Card,Pending
2653,2023-11-10,100,888,travel expense,-1200.0,Card,Approved
2654,26/03/2023,102,11,Meals,,Card,
2655,31/02/2024,104,10,Meals,35727.0,Bank Transfer,Pending
2656,31/02/2024,105,11,Travel,,Card,Rejected
2657,31/02/2024,101,13,Meals,63978.0,Bank Transfer,approved
2658,31/02/2024,105,13,Software Subscription,201921.0,CASH,approved
2659,2029-11-15,105,14,IT Supplies,,card,Pending
2660,2021-01-24,100,11,meal,225683.0,Card,Rejected
2661,31/02/2024,999,10,travel expense,0.0,card,
2662,31/07/2021,102,888,travel expense,,Bank Transfer,approved
2663,10/12/2022,102,14,Meals,107902.0,card,approved
2664,2029-11-15,101,10,IT Supplies,-1200.0,UPI,Pending
2665,2029-11-15,103,12,meal,-1200.0,Bank Transfer,Pending
2666,10/10/2021,101,10,meal,179779.0,UPI,Pending
2667,09/03/2024,102,12,IT Supplies,0.0,CASH,Rejected
2668,31/02/2024,101,11,Travel,80074.0,card,Pending
2669,31/02/2024,103,12,Travel,73350.0,Card,
2670,03/06/2024,103,888,meal,0.0,Bank Transfer,Rejected
2671,2029-11-15,100,11,travel expense,0.0,Bank Transfer,approved
2672,20/04/2022,104,888,Meals,209116.0,Card,
2673,2029-11-15,105,14,travel expense,,UPI,approved
2674,2025-10-04,102,14,Travel,147569.0,UPI,Approved
2675,2024-03-23,102,888,meal,-1200.0,card,Approved
2676,2029-11-15,105,13,travel expense,-1200.0,Bank Transfer,approved
2677,27/03/2024,103,10,IT Supplies,-1200.0,Card,approved
2678,2029-11-15,104,14,travel expense,,Card,Approved
2679,31/02/2024,999,11,IT Supplies,119702.0,card,Pending
2680,2022-08-16,999,14,Travel,,card,Approved
2681,2021-06-02,103,14,Meals,,CASH,Rejected
2682,2023-11-13,101,14,Meals,-1200.0,UPI,Pending
2683,2029-11-15,101,11,travel expense,-1200.0,Card,
2684,24/03/2025,104,11,Meals,-1200.0,CASH,Pending
2685,2029-11-15,102,11,Meals,,Bank Transfer,approved
2686,2029-11-15,103,11,meal,-1200.0,card,approved
2687,2022-05-14,104,14,meal,0.0,card,Approved
2688,28/03/2023,105,12,meal,-1200.0,Card,Rejected
2689,31/02/2024,999,888,travel expense,,Card,approved
2690,01/10/2023,101,14,Travel,0.0,Bank Transfer,Rejected
2691,10/03/2021,104,10,IT Supplies,,card,Approved
2692,31/02/2024,104,14,travel expense,,card,Pending
2693,2025-07-03,104,14,Meals,36831.0,card,
2694,2029-11-15,105,13,travel expense,,UPI,
2695,02/12/2024,999,14,Travel,0.0,UPI,Approved
2696,2021-06-16,105,14,IT Supplies,0.0,Card,Pending
2697,15/11/2025,101,14,travel expense,,Card,Pending
2698,26/08/2025,104,888,travel expense,0.0,UPI,Approved
2699,08/04/2021,999,888,Meals,0.0,Card,Approved
2700,2029-11-15,103,888,meal,0.0,CASH,Pending
2701,2029-11-15,103,13,meal,-1200.0,CASH,Rejected
2702,31/02/2024,102,11,Meals,89752.0,Card,
2703,2029-11-15,105,14,meal,190336.0,CASH,approved
2704,21/10/2025,999,888,Travel,115255.0,card,Rejected
2705,31/02/2024,999,888,IT Supplies,229267.0,card,Rejected
2706,22/06/2021,100,888,IT Supplies,,Bank Transfer,Pending
2707,17/03/2021,104,10,Travel,,Bank Transfer,Rejected
2708,2024-06-04,100,888,Meals,219896.0,card,Approved
2709,2024-04-17,103,10,meal,,CASH,Pending
2710,31/02/2024,104,13,IT Supplies,248919.0,Bank Transfer,Approved
2711,2023-11-28,104,14,Meals,161278.0,card,
2712,2029-11-15,105,10,Meals,-1200.0,Card,Pending
2713,25/10/2023,105,12,meal,-1200.0,CASH,Rejected
2714,2021-12-25,104,10,Meals,84132.0,CASH,approved
2715,22/08/2022,101,13,Travel,,CASH,approved
2716,2029-11-15,104,11,travel expense,0.0,Card,
2717,31/02/2024,104,888,Travel,0.0,UPI,Pending
2718,31/02/2024,103,10,meal,-1200.0,Card,Pending
2719,2029-11-15,100,11,IT Supplies,0.0,Card,Rejected
2720,2029-11-15,105,10,Meals,-1200.0,card,
2721,31/02/2024,999,12,Meals,84237.0,Bank Transfer,Approved
2722,2029-11-15,105,10,Travel,,CASH,Rejected
2723,2023-05-02,105,11,Software Subscription,-1200.0,Bank Transfer,Pending
2724,15/06/2025,100,10,IT Supplies,-1200.0,CASH,Pending
2725,2029-11-15,103,888,travel expense,0.0,Bank Transfer,Approved
2726,31/02/2024,103,888,travel expense,0.0,Bank Transfer,Pending
2727,31/02/2024,103,13,IT Supplies,173162.0,card,Rejected
2728,31/02/2024,104,11,IT Supplies,0.0,Bank Transfer,
2729,2025-05-11,999,14,meal,,CASH,Approved
2730,22/04/2023,100,888,Software Subscription,32403.0,Card,Rejected
2731,31/02/2024,103,13,Travel,0.0,Card,
2732,2024-09-08,105,13,meal,0.0,card,
2733,2029-11-15,102,888,Travel,55287.0,CASH,Approved
2734,31/05/2025,104,14,Travel,0.0,Bank Transfer,approved
2735,2025-11-20,999,12,Meals,0.0,CASH,Approved
2736,31/02/2024,100,12,meal,242862.0,card,
2737,2021-10-30,105,10,Meals,23123.0,CASH,Approved
2738,2029-11-15,102,888,meal,-1200.0,UPI,approved
2739,01/10/2021,101,14,Meals,0.0,Card,Approved
2740,31/02/2024,100,14,Travel,-1200.0,UPI,Approved
2741,31/02/2024,102,13,Software Subscription,111571.0,UPI,Pending
2742,07/03/2025,105,888,Meals,,Card,Rejected
2743,2023-01-11,105,10,travel expense,237975.0,Bank Transfer,
2744,2023-10-29,103,12,Meals,85057.0,Card,Pending
2745,31/02/2024,100,10,Software Subscription,-1200.0,CASH,Approved
2746,31/02/2024,100,14,IT Supplies,-1200.0,UPI,Rejected
2747,2029-11-15,100,12,meal,24196.0,card,Rejected
2748,13/09/2025,999,888,Meals,-1200.0,UPI,approved
2749,2029-11-15,101,10,IT Supplies,0.0,UPI,Pending
2750,31/02/2024,101,14,travel expense,,UPI,Approved
2751,2024-08-12,101,13,Meals,,card,approved
2752,2029-11-15,100,14,Software Subscription,-1200.0,Card,Rejected
2753,2029-11-15,105,10,Software Subscription,0.0,Card,
2754,2029-11-15,101,10,travel expense,144671.0,Card,Pending
2755,2024-11-18,101,11,Travel,0.0,UPI,
2756,2029-11-15,101,14,travel expense,0.0,Card,approved
2757,31/02/2024,999,11,meal,0.0,card,approved
2758,31/02/2024,103,13,Meals,,card,Pending
2759,2021-11-01,102,14,travel expense,-1200.0,CASH,Pending
2760,03/12/2021,100,888,travel expense,-1200.0,card,
2761,2024-11-24,103,10,IT Supplies,0.0,CASH,Pending
2762,2023-12-21,103,14,travel expense,0.0,card,
2763,31/02/2024,100,13,Software Subscription,8317.0,card,
2764,2029-11-15,100,14,Meals,0.0,Bank Transfer,Rejected
2765,2029-11-15,101,888,Meals,0.0,card,
2766,2029-11-15,102,14,meal,,CASH,Approved
2767,15/03/2021,101,12,meal,,Card,Approved
2768,2023-11-17,100,888,meal,0.0,Card,Pending
2769,2024-10-11,999,12,IT Supplies,199526.0,UPI,Rejected
2770,2029-11-15,104,11,Software Subscription,23304.0,UPI,Approved
2771,2029-11-15,999,888,travel expense,145187.0,CASH,Pending
2772,2021-07-19,103,12,IT Supplies,-1200.0,card,
2773,2024-06-23,100,888,IT Supplies,205095.0,UPI,
2774,24/08/2022,103,14,meal,,UPI,approved
2775,2024-02-24,101,12,travel expense,-1200.0,UPI,
2776,2029-11-15,105,12,IT Supplies,,Card,
2777,2024-02-20,102,12,Meals,0.0,card,Pending
2778,16/03/2023,101,11,IT Supplies,67595.0,Card,Pending
2779,26/07/2022,103,13,Travel,168723.0,Card,
2780,2022-04-08,104,14,Software Subscription,24428.0,Bank Transfer,Pending
2781,2029-11-15,102,11,travel expense,103508.0,UPI,Pending
2782,28/07/2025,102,13,Software Subscription,107264.0,UPI,Approved
2783,2029-11-15,101,13,Travel,-1200.0,Card,Rejected
2784,2021-08-10,103,888,meal,,card,Approved
2785,13/05/2022,101,10,travel expense,45178.0,CASH,Pending
2786,2029-11-15,101,888,Software Subscription,0.0,Card,Approved
2787,17/01/2021,102,14,Meals,-1200.0,UPI,approved
2788,2024-03-30,104,11,IT Supplies,0.0,Bank Transfer,Pending
2789,2024-06-20,103,12,Software Subscription,0.0,Bank Transfer,
2790,2025-09-24,105,14,Meals,-1200.0,CASH,Approved
2791,2021-04-30,101,13,Travel,-1200.0,Bank Transfer,approved
2792,31/02/2024,100,13,Meals,0.0,UPI,Approved
2793,21/09/2024,103,888,Travel,,card,Approved
2794,2025-04-10,105,10,Software Subscription,97063.0,UPI,Approved
2795,2025-10-28,101,11,Meals,-1200.0,UPI,Pending
2796,02/03/2025,102,13,IT Supplies,,Card,Pending
2797,28/03/2025,100,10,meal,-1200.0,Bank Transfer,approved
2798,2029-11-15,999,11,travel expense,-1200.0,Card,approved
2799,2029-11-15,105,10,Software Subscription,56493.0,UPI,Pending
2800,2021-07-17,100,14,meal,0.0,UPI,Rejected
2801,2029-11-15,103,12,IT Supplies,163941.0,UPI,Pending
2802,2029-11-15,999,10,Meals,0.0,CASH,Approved
2803,31/02/2024,101,11,Software Subscription,,Card,Rejected
2804,31/02/2024,103,10,meal,-1200.0,UPI,approved
2805,2029-11-15,104,12,Software Subscription,-1200.0,Bank Transfer,approved
2806,11/01/2021,103,11,Meals,-1200.0,UPI,
2807,29/04/2023,101,10,travel expense,,Bank Transfer,approved
2808,2029-11-15,100,13,travel expense,0.0,Card,
2809,13/03/2021,999,11,Software Subscription,,card,
2810,15/02/2023,100,14,travel expense,-1200.0,UPI,Rejected
2811,2029-11-15,101,13,Travel,39583.0,UPI,Approved
2812,2029-11-15,102,14,Travel,,UPI,Pending
2813,31/02/2024,104,11,Meals,0.0,card,Approved
2814,31/02/2024,101,12,Software Subscription,0.0,CASH,
2815,2022-06-03,105,11,IT Supplies,,card,
2816,2022-03-08,101,11,Meals,,card,Rejected
2817,12/07/2021,103,12,Meals,-1200.0,UPI,Approved
2818,31/02/2024,999,888,IT Supplies,190083.0,Card,
2819,2029-11-15,103,888,Travel,-1200.0,Bank Transfer,Rejected
2820,2023-06-10,999,14,Travel,-1200.0,Bank Transfer,approved
2821,2029-11-15,102,10,travel expense,,CASH,
2822,2029-11-15,101,12,Travel,-1200.0,UPI,Approved
2823,2029-11-15,103,14,Software Subscription,-1200.0,card,Rejected
2824,2023-08-31,103,12,Software Subscription,-1200.0,Bank Transfer,Rejected
2825,24/03/2025,999,11,IT Supplies,0.0,CASH,
2826,2029-11-15,103,13,Travel,0.0,CASH,Pending
2827,2024-04-17,102,888,travel expense,,CASH,Approved
2828,2025-11-19,105,888,Travel,173517.0,UPI,Rejected
2829,2025-08-12,104,14,Software Subscription,-1200.0,Bank Transfer,Pending
2830,31/02/2024,100,11,Travel,,UPI,Pending
2831,14/08/2025,105,14,travel expense,-1200.0,Card,Rejected
2832,04/02/2021,103,14,Meals,0.0,UPI,approved
2833,2029-11-15,100,13,Meals,-1200.0,Card,Pending
2834,2022-01-05,999,14,Meals,-1200.0,card,approved
2835,2029-11-15,104,10,Software Subscription,,UPI,
2836,2029-11-15,999,12,meal,0.0,Card,
2837,2029-11-15,999,11,IT Supplies,-1200.0,card,Approved
2838,2025-11-01,102,13,Software Subscription,0.0,Card,Rejected
2839,11/09/2025,102,13,travel expense,,Card,approved
2840,17/04/2022,104,888,Software Subscription,-1200.0,UPI,Approved
2841,31/02/2024,100,11,IT Supplies,208834.0,Bank Transfer,Pending
2842,2029-11-15,999,888,Meals,,Card,Rejected
2843,2029-11-15,100,11,Travel,0.0,Bank Transfer,approved
2844,2021-09-19,999,10,Software Subscription,,card,Approved
2845,2029-11-15,104,11,meal,211172.0,Bank Transfer,
2846,2029-11-15,999,888,travel expense,,Card,
2847,2029-11-15,999,10,IT Supplies,-1200.0,CASH,Rejected
2848,2024-04-17,102,11,Travel,,UPI,
2849,31/02/2024,103,13,Travel,0.0,CASH,approved
2850,2025-06-03,103,11,travel expense,42540.0,Card,
2851,2029-11-15,100,13,travel expense,,card,Pending
2852,2029-11-15,100,14,IT Supplies,,Card,Rejected
2853,2025-09-28,103,12,travel expense,-1200.0,card,Approved
2854,14/12/2022,105,14,Meals,0.0,UPI,Approved
2855,26/04/2023,104,11,Software Subscription,,CASH,Rejected
2856,09/07/2022,104,13,Travel,-1200.0,CASH,Approved
2857,2021-09-05,101,14,IT Supplies,-1200.0,card,Pending
2858,31/02/2024,101,10,IT Supplies,,UPI,approved
2859,25/09/2022,999,13,meal,-1200.0,UPI,Rejected
2860,31/02/2024,103,11,IT Supplies,0.0,Card,approved
2861,2029-11-15,104,13,Meals,152814.0,UPI,approved
2862,19/10/2022,102,888,Meals,,CASH,approved
2863,31/02/2024,101,11,travel expense,105034.0,UPI,Rejected
2864,31/02/2024,104,10,meal,-1200.0,Bank Transfer,approved
2865,31/02/2024,100,10,Software Subscription,0.0,UPI,Pending
2866,2029-11-15,103,10,Travel,-1200.0,Card,Rejected
2867,2029-11-15,100,11,Meals,-1200.0,Bank Transfer,approved
2868,31/02/2024,105,14,travel expense,198557.0,Bank Transfer,Rejected
2869,31/10/2021,102,10,IT Supplies,-1200.0,Card,
2870,2029-11-15,103,14,Meals,0.0,Bank Transfer,approved
2871,2023-10-27,104,14,Travel,,CASH,Pending
2872,2029-11-15,999,14,travel expense,0.0,UPI,
2873,2024-03-29,105,14,IT Supplies,110688.0,Bank Transfer,Approved
2874,2024-01-23,104,12,Travel,128450.0,CASH,
2875,31/02/2024,100,13,Travel,-1200.0,UPI,Pending
2876,31/02/2024,102,14,meal,-1200.0,card,Approved
2877,31/02/2024,999,14,Travel,-1200.0,UPI,approved
2878,2029-11-15,105,13,travel expense,,Bank Transfer,Pending
2879,31/02/2024,105,11,IT Supplies,-1200.0,UPI,approved
2880,2029-11-15,101,888,IT Supplies,24003.0,Card,
2881,31/02/2024,100,888,travel expense,-1200.0,card,Pending
2882,2029-11-15,999,10,Meals,-1200.0,UPI,Rejected
2883,01/01/2025,100,10,meal,0.0,card,Rejected
2884,2029-11-15,104,13,IT Supplies,0.0,CASH,
2885,24/10/2022,104,14,meal,89559.0,UPI,Pending
2886,2022-02-03,104,888,Meals,0.0,CASH,Rejected
2887,16/01/2023,105,888,Travel,-1200.0,Card,Pending
2888,31/02/2024,101,888,meal,26588.0,Bank Transfer,Pending
2889,31/02/2024,105,12,IT Supplies,-1200.0,Bank Transfer,approved
2890,2024-06-26,103,12,IT Supplies,150531.0,UPI,Approved
2891,18/05/2023,102,13,Travel,0.0,UPI,Approved
2892,14/07/2023,105,14,IT Supplies,,card,approved
2893,18/06/2023,102,14,Meals,,CASH,
2894,2024-02-11,102,10,travel expense,-1200.0,UPI,Approved
2895,31/02/2024,100,10,Travel,0.0,Card,Rejected
2896,2025-07-14,999,888,IT Supplies,4707.0,UPI,Pending
2897,2023-05-20,105,14,Travel,,Card,
2898,2029-11-15,101,14,travel expense,-1200.0,Card,Approved
2899,2029-11-15,103,11,Meals,-1200.0,card,Rejected
2900,2023-08-10,100,12,Meals,-1200.0,CASH,Rejected
2901,2024-06-06,100,888,meal,-1200.0,Card,Pending
2902,2024-08-20,105,12,meal,,UPI,
2903,14/06/2021,103,13,Software Subscription,-1200.0,CASH,Rejected
2904,2021-09-08,105,11,travel expense,,card,Approved
2905,2025-02-10,999,14,meal,0.0,Card,Approved
2906,31/02/2024,104,13,Travel,0.0,CASH,Pending
2907,2029-11-15,101,12,IT Supplies,178016.0,UPI,Pending
2908,2029-11-15,999,11,Software Subscription,0.0,CASH,
2909,01/04/2024,103,10,Software Subscription,101986.0,Card,Rejected
2910,2025-07-11,102,14,Software Subscription,-1200.0,Card,Rejected
2911,31/02/2024,101,12,Travel,0.0,Card,Pending
2912,2022-05-27,100,13,travel expense,,Card,approved
2913,23/10/2021,100,13,Travel,-1200.0,UPI,
2914,2024-06-24,105,888,IT Supplies,241712.0,UPI,
2915,06/08/2021,103,11,Meals,0.0,Card,
2916,31/02/2024,101,10,Meals,36368.0,Bank Transfer,Approved
2917,2029-11-15,999,10,IT Supplies,0.0,card,Approved
2918,26/09/2022,100,14,Travel,-1200.0,CASH,Approved
2919,2029-11-15,100,13,Software Subscription,-1200.0,card,approved
2920,2029-11-15,101,14,Meals,,UPI,Rejected
2921,2023-11-16,105,888,Travel,-1200.0,Bank Transfer,
2922,2029-11-15,102,13,Meals,,Card,approved
2923,31/02/2024,102,888,Software Subscription,135299.0,card,Rejected
2924,2029-11-15,100,12,Software Subscription,73858.0,CASH,Approved
2925,2025-11-15,103,11,Meals,,UPI,Approved
2926,2022-05-29,999,13,Travel,0.0,CASH,Approved
2927,31/02/2024,101,10,IT Supplies,,card,Pending
2928,2025-01-07,101,10,Meals,-1200.0,Bank Transfer,Approved
2929,31/02/2024,105,888,IT Supplies,0.0,card,approved
2930,31/02/2024,104,13,Software Subscription,0.0,Card,Pending
2931,2024-04-13,102,10,IT Supplies,,card,Pending
2932,2029-11-15,101,10,travel expense,,UPI,Pending
2933,2029-11-15,104,11,Meals,-1200.0,Bank Transfer,
2934,2029-11-15,102,888,Software Subscription,-1200.0,card,
2935,31/02/2024,102,12,IT Supplies,134850.0,CASH,Rejected
2936,2029-11-15,999,13,Meals,64594.0,CASH,Rejected
2937,2023-05-17,104,14,meal,,card,Approved
2938,09/11/2021,101,888,meal,-1200.0,UPI,Rejected
2939,2022-03-18,102,10,Travel,-1200.0,Bank Transfer,approved
2940,31/02/2024,101,11,Meals,,CASH,Rejected
2941,31/02/2024,100,13,Software Subscription,0.0,Card,
2942,2023-05-06,102,12,Meals,,Card,
2943,31/02/2024,101,888,Travel,64516.0,Card,
2944,31/02/2024,101,888,Meals,72102.0,UPI,Approved
2945,2025-09-23,104,12,Meals,0.0,card,Pending
2946,2029-11-15,100,12,meal,-1200.0,CASH,Pending
2947,26/05/2021,103,12,Meals,0.0,card,Approved
2948,18/10/2022,103,12,IT Supplies,247635.0,card,
2949,2029-11-15,104,14,Travel,132770.0,Card,Rejected
2950,14/07/2025,105,10,Software Subscription,-1200.0,CASH,Rejected
2951,2024-03-05,102,11,IT Supplies,56702.0,Bank Transfer,Rejected
2952,23/02/2024,999,888,IT Supplies,0.0,CASH,approved
2953,2024-03-21,101,888,IT Supplies,,UPI,Approved
2954,31/02/2024,999,14,Meals,244439.0,Card,approved
2955,25/01/2025,999,13,Software Subscription,,Bank Transfer,Pending
2956,2029-11-15,100,14,travel expense,,card,Approved
2957,2029-11-15,104,888,IT Supplies,0.0,Bank Transfer,approved
2958,31/02/2024,999,12,Software Subscription,0.0,Card,
2959,31/02/2024,104,10,Software Subscription,,UPI,Pending
2960,31/02/2024,104,888,meal,,Bank Transfer,approved
2961,31/02/2024,104,10,Travel,0.0,Bank Transfer,approved
2962,25/08/2024,101,14,Software Subscription,0.0,Bank Transfer,Pending
2963,2029-11-15,103,888,Meals,42892.0,Card,Rejected
2964,2029-11-15,103,11,Software Subscription,-1200.0,card,Rejected
2965,2029-11-15,105,10,Travel,108340.0,CASH,Rejected
2966,31/02/2024,100,12,Meals,-1200.0,UPI,Pending
2967,2029-11-15,104,14,travel expense,0.0,CASH,Approved
2968,29/10/2022,103,14,Travel,-1200.0,Card,Pending
2969,2021-09-03,100,10,IT Supplies,112309.0,CASH,Approved
2970,2029-11-15,999,13,Travel,111233.0,Card,Approved
2971,2029-11-15,101,10,Meals,-1200.0,UPI,Rejected
2972,31/02/2024,104,14,travel expense,-1200.0,CASH,approved
2973,08/09/2024,999,11,IT Supplies,,CASH,Approved
2974,31/02/2024,101,10,IT Supplies,0.0,UPI,Pending
2975,2029-11-15,103,888,Software Subscription,150869.0,Bank Transfer,Pending
2976,2029-11-15,100,12,Software Subscription,0.0,CASH,Pending
2977,2024-09-04,101,11,travel expense,0.0,UPI,Pending
2978,2029-11-15,104,13,IT Supplies,0.0,CASH,
2979,2022-10-25,103,10,Meals,0.0,UPI,Pending
2980,22/12/2022,103,888,meal,0.0,card,Rejected
2981,2029-11-15,105,14,travel expense,0.0,UPI,Approved
2982,2029-11-15,101,888,Software Subscription,,UPI,Pending
2983,17/07/2022,100,10,Travel,,Bank Transfer,Rejected
2984,31/02/2024,105,12,Software Subscription,,UPI,approved
2985,29/10/2024,999,13,meal,0.0,UPI,Pending
2986,2023-08-13,103,888,Travel,127489.0,Bank Transfer,
2987,2029-11-15,101,12,Travel,0.0,Card,approved
2988,28/12/2023,101,10,travel expense,0.0,Card,Rejected
2989,2029-11-15,105,12,IT Supplies,0.0,Card,
2990,17/05/2025,102,13,travel expense,,UPI,approved
2991,2022-11-11,999,888,meal,235862.0,UPI,Pending
2992,2029-11-15,101,13,meal,-1200.0,card,
2993,31/02/2024,999,14,Software Subscription,0.0,UPI,approved
2994,31/02/2024,103,10,IT Supplies,97520.0,Bank Transfer,Pending
2995,31/02/2024,101,888,meal,3965.0,Bank Transfer,approved
2996,18/07/2024,100,11,meal,,CASH,
2997,31/02/2024,105,10,IT Supplies,25499.0,CASH,Pending
2998,2029-11-15,101,888,Software Subscription,184951.0,UPI,Rejected
2999,31/02/2024,105,12,Software Subscription,5978.0,card,
3000,31/02/2024,101,11,IT Supplies,,UPI,Approved
3001,31/02/2024,100,10,Software Subscription,0.0,UPI,Rejected
3002,09/03/2023,105,888,Travel,,CASH,Pending
3003,21/06/2025,999,13,Software Subscription,0.0,Card,approved
3004,02/10/2024,102,13,travel expense,0.0,card,Pending
3005,31/02/2024,101,888,Software Subscription,0.0,Bank Transfer,
3006,08/10/2022,105,13,Travel,-1200.0,card,approved
3007,31/02/2024,102,10,Software Subscription,,card,Approved
3008,2024-04-22,104,10,Software Subscription,0.0,card,Approved
3009,28/05/2023,104,12,Travel,209458.0,card,Pending
3010,22/08/2025,104,12,Travel,204421.0,UPI,approved
3011,31/02/2024,999,11,travel expense,-1200.0,Bank Transfer,Pending
3012,25/07/2022,102,13,Software Subscription,0.0,Card,Approved
3013,17/10/2022,102,10,meal,0.0,Bank Transfer,approved
3014,2022-06-25,105,13,IT Supplies,,Bank Transfer,Approved
3015,31/02/2024,999,13,Software Subscription,118624.0,CASH,
3016,2022-07-16,101,13,Software Subscription,3833.0,Card,approved
3017,31/02/2024,105,11,Software Subscription,95889.0,CASH,
3018,31/02/2024,105,13,Meals,0.0,Bank Transfer,Rejected
3019,31/02/2024,103,13,Software Subscription,-1200.0,card,
3020,2029-11-15,105,14,Software Subscription,-1200.0,card,approved
3021,2024-11-03,102,12,IT Supplies,243700.0,CASH,Approved
3022,2029-11-15,104,888,travel expense,-1200.0,card,Rejected
3023,2023-02-11,100,12,Software Subscription,0.0,Bank Transfer,approved
3024,31/02/2024,100,11,Software Subscription,-1200.0,CASH,
3025,06/08/2024,102,888,Software Subscription,0.0,Bank Transfer,Rejected
3026,2022-05-21,105,12,Software Subscription,0.0,UPI,Pending
3027,31/02/2024,103,13,Travel,,Bank Transfer,Approved
3028,2022-06-15,104,13,Meals,123549.0,Bank Transfer,Approved
3029,2025-04-24,102,10,meal,-1200.0,UPI,approved
3030,14/05/2024,104,14,IT Supplies,0.0,Card,
3031,2024-05-11,102,888,Software Subscription,32624.0,CASH,Approved
3032,2029-11-15,105,12,IT Supplies,-1200.0,Card,
3033,31/02/2024,101,11,Meals,,card,approved
3034,21/07/2023,103,14,IT Supplies,224738.0,Card,Approved
3035,2021-04-14,101,10,Software Subscription,-1200.0,CASH,Pending
3036,2023-01-06,103,14,Travel,-1200.0,card,Rejected
3037,2025-07-08,103,12,Meals,-1200.0,UPI,
3038,2029-11-15,104,888,Meals,,card,approved
3039,31/02/2024,101,14,meal,136927.0,CASH,
3040,31/02/2024,100,11,Meals,-1200.0,CASH,Approved
3041,07/08/2025,999,12,meal,0.0,CASH,Pending
3042,2029-11-15,101,13,meal,,Card,Approved
3043,2024-10-16,103,13,Software Subscription,0.0,UPI,Pending
3044,2029-11-15,105,10,travel expense,-1200.0,CASH,
3045,2029-11-15,101,10,IT Supplies,0.0,UPI,Approved
3046,14/07/2022,100,888,Software Subscription,,Card,
3047,2021-01-15,105,13,Travel,39104.0,Bank Transfer,approved
3048,2029-11-15,101,14,Meals,0.0,UPI,Rejected
3049,2029-11-15,104,12,Meals,,UPI,Pending
3050,31/02/2024,999,11,IT Supplies,-1200.0,card,approved
3051,22/01/2022,102,10,Travel,0.0,CASH,approved
3052,31/02/2024,999,13,travel expense,32427.0,Bank Transfer,approved
3053,2029-11-15,101,12,Travel,0.0,CASH,approved
3054,31/02/2024,102,14,meal,-1200.0,CASH,Pending
3055,2023-08-05,102,12,travel expense,72512.0,card,
3056,2023-09-24,101,11,Software Subscription,,Card,approved
3057,31/02/2024,104,11,Travel,0.0,CASH,Approved
3058,2025-06-28,999,14,IT Supplies,162249.0,CASH,Rejected
3059,2021-11-09,100,888,Software Subscription,,Card,Pending
3060,27/07/2025,102,14,Travel,,card,Pending
3061,2022-10-08,104,888,Software Subscription,-1200.0,Bank Transfer,Rejected
3062,2025-04-15,105,12,IT Supplies,-1200.0,CASH,
3063,2029-11-15,100,14,Software Subscription,-1200.0,UPI,approved
3064,31/02/2024,105,14,Software Subscription,-1200.0,card,
3065,31/02/2024,100,888,travel expense,,CASH,Rejected
3066,01/12/2022,105,10,IT Supplies,6035.0,CASH,Rejected
3067,02/11/2022,105,888,travel expense,0.0,UPI,
3068,18/08/2025,102,10,travel expense,155534.0,card,approved
3069,2029-11-15,102,888,travel expense,0.0,Bank Transfer,
3070,2029-11-15,104,10,meal,,Bank Transfer,Rejected
3071,24/03/2024,105,11,Travel,,UPI,
3072,2024-02-21,101,13,IT Supplies,-1200.0,UPI,
3073,12/08/2025,999,888,IT Supplies,-1200.0,CASH,Approved
3074,2025-01-10,105,10,meal,104197.0,CASH,approved
3075,2024-07-15,100,888,Travel,0.0,UPI,Rejected
3076,31/02/2024,999,14,Software Subscription,,Bank Transfer,approved
3077,2023-08-14,102,13,meal,0.0,card,Pending
3078,18/11/2022,101,888,Software Subscription,0.0,Bank Transfer,approved
3079,2029-11-15,100,14,Travel,-1200.0,card,approved
3080,2023-09-18,102,11,Travel,-1200.0,card,approved
3081,31/02/2024,103,13,IT Supplies,90761.0,CASH,Approved
3082,31/02/2024,999,12,meal,-1200.0,Card,
3083,09/09/2022,104,12,IT Supplies,-1200.0,card,
3084,25/05/2022,100,11,Meals,,CASH,Rejected
3085,2025-09-09,101,13,Travel,,UPI,Approved
3086,2021-02-12,101,10,Travel,179090.0,card,
3087,31/02/2024,999,12,Meals,0.0,card,
3088,2024-05-12,105,888,meal,0.0,card,Rejected
3089,2029-11-15,104,12,meal,-1200.0,Card,Approved
3090,2029-11-15,104,14,Meals,,card,Rejected
3091,2029-11-15,103,12,Meals,0.0,UPI,
3092,2024-09-23,102,10,Software Subscription,66313.0,Card,approved
3093,12/03/2021,999,10,travel expense,0.0,UPI,
3094,2025-03-15,100,12,IT Supplies,173906.0,UPI,approved
3095,26/07/2023,101,11,travel expense,0.0,Card,Pending
3096,18/05/2022,105,14,Travel,,Card,Pending
